"Name","Day","WaterTemp","pH","DO","C","Turb","SolarR","SoilTemp","InstanF","CumF_daily","TN","TP","NitrateN","COD","AmmoniaN"
"11",2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",2023-12-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",2023-12-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",2023-12-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",2023-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",2023-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",2024-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",2024-01-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",2024-01-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",2024-01-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",2024-01-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",2024-01-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",2024-01-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",2024-01-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",2024-01-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",2024-01-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",2024-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",2024-01-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",2024-01-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",2024-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",2024-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",2024-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",2024-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",2024-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",2024-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",2024-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",2024-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",2024-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",2024-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",2024-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",2024-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",2024-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",2024-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",2024-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",2024-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",2024-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",2024-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",2024-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",2024-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",2024-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",2024-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",2024-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",2024-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",2024-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",2024-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",2024-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",2024-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",2024-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",2024-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",2024-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",2024-07-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",2024-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",2023-08-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.88,NA,10.84,38.9,0.01
"12",2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.706,NA,3.8,NA
"12",2024-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",2024-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",2024-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",2024-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",2024-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",2024-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",2024-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",2024-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",2024-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",2024-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",2024-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",2024-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",2024-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",2024-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",2024-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",2024-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",2024-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",2024-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",2024-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",2024-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",2024-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",2024-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",2024-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",2024-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",2024-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",2024-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",2024-07-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",2024-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13",2023-08-21,NA,NA,NA,NA,NA,NA,NA,266.817833333333,NA,NA,NA,NA,NA,NA
"13",2023-08-22,NA,NA,NA,NA,NA,NA,NA,255.318666666667,NA,NA,NA,NA,NA,NA
"13",2023-08-23,NA,NA,NA,NA,NA,NA,NA,270.819043478261,NA,NA,NA,NA,NA,NA
"13",2023-08-24,NA,NA,NA,NA,NA,NA,NA,259.05715,NA,NA,NA,NA,NA,NA
"13",2023-08-25,NA,NA,NA,NA,NA,NA,NA,269.92645,NA,NA,NA,NA,NA,NA
"13",2023-08-26,NA,NA,NA,NA,NA,NA,NA,270.499444444444,NA,NA,NA,NA,NA,NA
"13",2023-08-27,NA,NA,NA,NA,NA,NA,NA,270.789181818182,NA,NA,NA,NA,NA,NA
"13",2023-08-28,NA,NA,NA,NA,NA,NA,NA,270.810761904762,NA,NA,NA,NA,NA,NA
"13",2023-08-29,NA,NA,NA,NA,NA,NA,NA,270.596476190476,NA,NA,NA,NA,NA,NA
"13",2023-08-30,NA,NA,NA,NA,NA,NA,NA,270.786260869565,NA,NA,NA,NA,NA,NA
"13",2023-08-31,NA,NA,NA,NA,NA,NA,NA,270.79947826087,NA,NA,NA,NA,NA,NA
"13",2023-09-01,NA,NA,NA,NA,NA,NA,NA,269.348545454545,NA,NA,NA,NA,NA,NA
"13",2023-09-02,NA,NA,NA,NA,NA,NA,NA,269.602125,NA,NA,NA,NA,NA,NA
"13",2023-09-03,NA,NA,NA,NA,NA,NA,NA,270.821666666667,NA,NA,NA,NA,NA,NA
"13",2023-09-04,NA,NA,NA,NA,NA,NA,NA,270.806863636364,NA,NA,NA,NA,NA,NA
"13",2023-09-05,NA,NA,NA,NA,NA,NA,NA,269.433166666667,NA,NA,NA,NA,NA,NA
"13",2023-09-06,NA,NA,NA,NA,NA,NA,NA,270.2009,NA,NA,NA,NA,NA,NA
"13",2023-09-07,NA,NA,NA,NA,NA,NA,NA,181.550954545455,7800.84000000003,NA,NA,NA,NA,NA
"13",2023-09-08,NA,NA,NA,NA,NA,NA,NA,0.271,23395.47,NA,NA,NA,NA,NA
"13",2023-09-09,NA,NA,NA,NA,NA,NA,NA,0.26604,22977.25,NA,NA,NA,NA,NA
"13",2023-09-10,NA,NA,NA,NA,NA,NA,NA,0.26024,22482.47,NA,NA,NA,NA,NA
"13",2023-09-11,NA,NA,NA,NA,NA,NA,NA,30.4944,22084.12,NA,NA,NA,NA,NA
"13",2023-09-12,NA,NA,NA,NA,NA,NA,NA,0.25108,21767.69,NA,NA,NA,NA,NA
"13",2023-09-13,NA,NA,NA,NA,NA,NA,NA,0.263,23216.7500000001,NA,NA,NA,NA,NA
"13",2023-09-14,NA,NA,NA,NA,NA,NA,NA,0.271,23398.1899999999,NA,NA,NA,NA,NA
"13",2023-09-15,NA,NA,NA,NA,NA,NA,NA,0.271,23396.0600000001,NA,NA,NA,NA,NA
"13",2023-09-16,NA,NA,NA,NA,NA,NA,NA,0.26832,23205.5,NA,NA,NA,NA,NA
"13",2023-09-17,NA,NA,NA,NA,NA,NA,NA,0.27088,23392.3799999999,NA,NA,NA,NA,NA
"13",2023-09-18,NA,NA,NA,NA,NA,NA,NA,0.271,23395.8100000001,NA,NA,NA,NA,NA
"13",2023-09-19,NA,NA,NA,NA,NA,NA,NA,0.27092,23392.75,NA,NA,NA,NA,NA
"13",2023-09-20,NA,NA,NA,NA,NA,NA,NA,0.26452,22886.87,NA,NA,NA,NA,NA
"13",2023-09-21,NA,NA,NA,NA,NA,NA,NA,11.09508,23101.1900000001,NA,NA,NA,NA,NA
"13",2023-09-22,NA,NA,NA,NA,NA,NA,NA,0.25204,21874.6899999999,NA,NA,NA,NA,NA
"13",2023-09-23,NA,NA,NA,NA,NA,NA,NA,11.07972,23136.6899999999,NA,NA,NA,NA,NA
"13",2023-09-24,NA,NA,NA,NA,NA,NA,NA,0.26604,22992.6200000001,NA,NA,NA,NA,NA
"13",2023-09-25,NA,NA,NA,NA,NA,NA,NA,0.24992,21594.5,NA,NA,NA,NA,NA
"13",2023-09-26,NA,NA,NA,NA,NA,NA,NA,19.77036,22610.6299999999,NA,NA,NA,NA,NA
"13",2023-09-27,NA,NA,NA,NA,NA,NA,NA,0.26264,22720.8100000001,NA,NA,NA,NA,NA
"13",2023-09-28,NA,NA,NA,NA,NA,NA,NA,0.26188,22703.5600000001,NA,NA,NA,NA,NA
"13",2023-09-29,NA,NA,NA,NA,NA,NA,NA,0.2672,23091.4399999999,NA,NA,NA,NA,NA
"13",2023-09-30,NA,NA,NA,NA,NA,NA,NA,10.62296,23214.1899999999,NA,NA,NA,NA,NA
"13",2023-10-01,NA,NA,NA,NA,NA,NA,NA,0.26428,22834.4400000001,NA,NA,NA,NA,NA
"13",2023-10-02,NA,NA,NA,NA,NA,NA,NA,0.27032,23344.62,NA,NA,NA,NA,NA
"13",2023-10-03,NA,NA,NA,NA,NA,NA,NA,0.26096,22610.5600000001,NA,NA,NA,NA,NA
"13",2023-10-04,NA,NA,NA,NA,NA,NA,NA,0.26436,22859.1899999999,NA,NA,NA,NA,NA
"13",2023-10-05,NA,NA,NA,NA,NA,NA,NA,31.18524,22422.9399999999,NA,NA,NA,NA,NA
"13",2023-10-06,NA,NA,NA,NA,NA,NA,NA,0.271,23384.6899999999,NA,NA,NA,NA,NA
"13",2023-10-07,NA,NA,NA,NA,NA,NA,NA,0.26844,23156.3700000001,NA,NA,NA,NA,NA
"13",2023-10-08,NA,NA,NA,NA,NA,NA,NA,0.26848,23251.6299999999,NA,NA,NA,NA,NA
"13",2023-10-09,NA,NA,NA,NA,NA,NA,NA,0.259,22296.7400000002,NA,NA,NA,NA,NA
"13",2023-10-10,NA,NA,NA,NA,NA,NA,NA,0.23676,19818.3799999999,NA,NA,NA,NA,NA
"13",2023-10-11,NA,NA,NA,NA,NA,NA,NA,0.24564,21605.3799999999,NA,NA,NA,NA,NA
"13",2023-10-12,NA,NA,NA,NA,NA,NA,NA,0.26804,23023.7400000002,NA,NA,NA,NA,NA
"13",2023-10-13,NA,NA,NA,NA,NA,NA,NA,21.91044,23396.8799999999,NA,NA,NA,NA,NA
"13",2023-10-14,NA,NA,NA,NA,NA,NA,NA,11.0976,23396.8799999999,NA,NA,NA,NA,NA
"13",2023-10-15,NA,NA,NA,NA,NA,NA,NA,11.09168,23131,NA,NA,NA,NA,NA
"13",2023-10-16,NA,NA,NA,NA,NA,NA,NA,0.26056,22524.8700000001,NA,NA,NA,NA,NA
"13",2023-10-17,NA,NA,NA,NA,NA,NA,NA,0.25412,21996.1299999999,NA,NA,NA,NA,NA
"13",2023-10-18,NA,NA,NA,NA,NA,NA,NA,19.30928,11072.2400000002,NA,NA,NA,NA,NA
"13",2023-10-19,NA,NA,NA,NA,NA,NA,NA,32.96664,796.879999999888,NA,NA,NA,NA,NA
"13",2023-10-20,NA,NA,NA,NA,NA,NA,NA,65.59168,1580.12000000011,NA,NA,NA,NA,NA
"13",2023-10-21,NA,NA,NA,NA,NA,NA,NA,100.4948,2363.87999999989,NA,NA,NA,NA,NA
"13",2023-10-22,NA,NA,NA,NA,NA,NA,NA,103.43072,2606.62000000011,NA,NA,NA,NA,NA
"13",2023-10-23,NA,NA,NA,NA,NA,NA,NA,139.26808,3330.75999999978,NA,NA,NA,NA,NA
"13",2023-10-24,NA,NA,NA,NA,NA,NA,NA,80.71868,2050.12000000011,NA,NA,NA,NA,NA
"13",2023-10-25,NA,NA,NA,NA,NA,NA,NA,107.75064,2605.5,NA,NA,NA,NA,NA
"13",2023-10-26,NA,NA,NA,NA,NA,NA,NA,104.19652,2487.37999999989,NA,NA,NA,NA,NA
"13",2023-10-27,NA,NA,NA,NA,NA,NA,NA,99.45828,2374.62000000011,NA,NA,NA,NA,NA
"13",2023-10-28,NA,NA,NA,NA,NA,NA,NA,99.0038,2435.5,4.8,0.126,4.25,3,0.0145
"13",2023-10-29,NA,NA,NA,NA,NA,NA,NA,118.50704,2947.25,3.655,0.1145,3.6,4.05,0.0305
"13",2023-10-30,NA,NA,NA,NA,NA,NA,NA,97.27892,2521.37000000011,3.36,0.1055,3.46,3,0.0535
"13",2023-10-31,NA,NA,NA,NA,NA,NA,NA,80.57268,1836.75999999978,NA,NA,NA,NA,NA
"13",2023-11-01,NA,NA,NA,NA,NA,NA,NA,110.4808,2892.12000000011,NA,NA,NA,NA,NA
"13",2023-11-02,NA,NA,NA,NA,NA,NA,NA,136.7956,2957.12000000011,NA,NA,NA,NA,NA
"13",2023-11-03,NA,NA,NA,NA,NA,NA,NA,145.61616,3499.87999999989,NA,NA,NA,NA,NA
"13",2023-11-04,NA,NA,NA,NA,NA,NA,NA,82.3952,2133.37999999989,3.67,0.116,3.505,5.55,0.01
"13",2023-11-05,NA,NA,NA,NA,NA,NA,NA,107.4902,2661.74000000022,2.155,0.1555,2.175,8.2,0.013
"13",2023-11-06,NA,NA,NA,NA,NA,NA,NA,69.76392,1710.75999999978,1.75,0.1335,1.735,6.85,0.019
"13",2023-11-07,NA,NA,NA,NA,NA,NA,NA,80.31836,1916.87000000011,NA,NA,NA,NA,NA
"13",2023-11-08,NA,NA,NA,NA,NA,NA,NA,79.824,1999.62999999989,NA,NA,NA,NA,NA
"13",2023-11-09,NA,NA,NA,NA,NA,NA,NA,59.01944,1431.12000000011,NA,NA,NA,NA,NA
"13",2023-11-10,NA,NA,NA,NA,NA,NA,NA,60.63612,1468.37999999989,NA,NA,NA,NA,NA
"13",2023-11-11,NA,NA,NA,NA,NA,NA,NA,60.92104,1579,3.515,0.1595,3.43,3.8,0.027
"13",2023-11-12,NA,NA,NA,NA,NA,NA,NA,97.9626,2461.62000000011,3.07,0.129,2.67,5.65,0.02
"13",2023-11-13,NA,NA,NA,NA,NA,NA,NA,51.47028,1309.75,3.515,0.1705,3.285,7.85,0.0215
"13",2023-11-14,NA,NA,NA,NA,NA,NA,NA,114.27872,2944.5,3.73,0.123,3.26,3,0.043
"13",2023-11-15,NA,NA,NA,NA,NA,NA,NA,99.18556,2307.62999999989,3.47,0.1665,3.255,3,0.056
"13",2023-11-16,NA,NA,NA,NA,NA,NA,NA,61.97088,1590.37000000011,2.16,0.1145,2.18,4.1,0.0405
"13",2023-11-17,NA,NA,NA,NA,NA,NA,NA,105.50592,2575.75,4.696,0.1036,3.794,9.08,0.1715
"13",2023-11-18,NA,NA,NA,NA,NA,NA,NA,113.63516,2793.87999999989,7.84,0.457,6.34,19,NA
"13",2023-11-19,NA,NA,NA,NA,NA,NA,NA,94.82124,2277.74000000022,NA,NA,NA,NA,NA
"13",2023-11-20,NA,NA,NA,NA,NA,NA,NA,108.19792,2612.75999999978,NA,NA,NA,NA,NA
"13",2023-11-21,NA,NA,NA,NA,NA,NA,NA,115.15864,2775.24000000022,4.94,0.14,4.32,4.6,NA
"13",2023-11-22,NA,NA,NA,NA,NA,NA,NA,118.26432,2862.37999999989,NA,NA,NA,NA,NA
"13",2023-11-23,NA,NA,NA,NA,NA,NA,NA,117.73292,2837.75,NA,NA,NA,NA,NA
"13",2023-11-24,NA,NA,NA,NA,NA,NA,NA,105.37896,2561.5,NA,NA,NA,NA,NA
"13",2023-11-25,NA,NA,NA,NA,NA,NA,NA,57.66384,1373.37000000011,NA,NA,NA,NA,NA
"13",2023-11-26,NA,NA,NA,NA,NA,NA,NA,0.98968,0.879999999888241,2.605,0.1185,2.615,NA,NA
"13",2023-11-27,NA,NA,NA,NA,NA,NA,NA,1.03836,62.6200000001118,NA,NA,NA,NA,NA
"13",2023-11-28,NA,NA,NA,NA,NA,NA,NA,14.67924,358.129999999888,1.54,0.123,1.54,NA,NA
"13",2023-11-29,NA,NA,NA,NA,NA,NA,NA,22.22864,566,NA,NA,NA,NA,NA
"13",2023-11-30,NA,NA,NA,NA,NA,NA,NA,10.34988,261.25,NA,NA,NA,NA,NA
"13",2023-12-01,NA,NA,NA,NA,NA,NA,NA,45.38592,1204.87999999989,NA,NA,NA,NA,NA
"13",2023-12-02,NA,NA,NA,NA,NA,NA,NA,56.16524,1411.12000000011,NA,NA,NA,NA,NA
"13",2023-12-03,NA,NA,NA,NA,NA,NA,NA,99.65904,2499.75,NA,NA,NA,NA,NA
"13",2023-12-04,NA,NA,NA,NA,NA,NA,NA,44.39108,1085.37000000011,1.68,0.161,1.61,16.4,0.01
"13",2023-12-05,NA,NA,NA,NA,NA,NA,NA,57.02988,1444.25999999978,1.28,0.095,1.57,8.1,0.01
"13",2023-12-06,NA,NA,NA,NA,NA,NA,NA,81.70968,1981.62000000011,1.985,0.1395,2.07,10.5,0.01
"13",2023-12-07,NA,NA,NA,NA,NA,NA,NA,98.52312,2386.5,NA,0.1855,NA,NA,0.0235
"13",2023-12-08,NA,NA,NA,NA,NA,NA,NA,88.90268,2246.25,NA,0.095,NA,NA,0.012
"13",2023-12-09,NA,NA,NA,NA,NA,NA,NA,39.14112,933.75,NA,NA,NA,NA,NA
"13",2023-12-10,NA,NA,NA,NA,NA,NA,NA,17.96628,396.5,NA,NA,NA,NA,NA
"13",2023-12-11,NA,NA,NA,NA,NA,NA,NA,19.6726,447.879999999888,NA,NA,NA,NA,NA
"13",2023-12-12,NA,NA,NA,NA,NA,NA,NA,65.10176,1553.5,NA,NA,NA,NA,NA
"13",2023-12-13,NA,NA,NA,NA,NA,NA,NA,95.2182,2287.12000000011,NA,NA,NA,NA,NA
